,Relevance,Tags,Heading,Seg,Sentence
1777,1,"['sample', 'table', 'mass function', 'probability mass function', 'relative frequency', 'statistics', 'distribution', 'frequency', 'probability', 'sample statistics', 'function']", Distribution features and sample statistics,seg_231,n this means that the relative frequency of a’s in the sample approximates the value of the probability mass function at a. table 17.2 lists the sample statistics and the corresponding distribution features they approximate.
1778,1,"['sample', 'estimate', 'dataset', 'random sample', 'statistics', 'case', 'distribution', 'probability distribution', 'sample statistics', 'probability', 'random', 'realization']", Estimating features of the true distribution,seg_233,"in the previous section we generated a dataset of 200 elements from a probability distribution, and we have seen that certain features of this distribution are approximated by corresponding sample statistics. in practice, the situation is reversed. in that case we have a dataset of n elements that is modeled as the realization of a random sample with a probability distribution that is unknown to us. our goal is to use our dataset to estimate a certain feature of this distribution that represents the quantity of interest. in this section we will discuss a few examples."
1779,1,['data'], Estimating features of the true distribution,seg_233,the old faithful data
1780,1,"['distribution function', 'continuous probability distribution', 'probability', 'random sample', 'random', 'function', 'sample', 'estimate', 'dataset', 'kernel', 'data', 'distributions', 'density function', 'model', 'probability density function', 'kernel density estimate', 'empirical distribution function', 'distribution', 'continuous', 'probability distribution', 'realization']", Estimating features of the true distribution,seg_233,"we stick to the assumptions of section 17.1: by lack of knowledge on this phenomenon we prefer not to specify a particular parametric type of distribution, and we model the old faithful data as the realization of a random sample of size 272 from a continuous probability distribution. from the previous section we know that the kernel density estimate and the empirical distribution function of the dataset approximate the probability density f and the distribution function f of this distribution. in figure 17.4 a kernel density estimate (left) and the empirical distribution function (right) are displayed. indeed, neither graph resembles the probability density function or distribution function of any of the familiar parametric distributions. instead of viewing both graphs"
1781,1,"['model', 'graphical', 'estimate', 'estimates', 'kernel', 'distribution function', 'kernel density estimate', 'empirical distribution function', 'data', 'distribution', 'probability', 'function']", Estimating features of the true distribution,seg_233,"only as graphical summaries of the data, we can also use both curves as estimates for f and f . we estimate the model probability density f by means of the kernel density estimate and the model distribution function f by means of the empirical distribution function. since neither estimate assumes a particular parametric model, they are called nonparametric estimates."
1782,1,['data'], Estimating features of the true distribution,seg_233,the software data
1783,1,"['plot', 'sample', 'model', 'random', 'exponential distribution', 'histogram', 'estimate', 'kernel', 'kernel density estimate', 'data', 'distribution', 'exponential', 'random sample', 'realization']", Estimating features of the true distribution,seg_233,"next consider the software reliability data. as motivated in section 17.1, we model interfailure times as the realization of a random sample from an exponential distribution. to see whether an exponential distribution is indeed a reasonable model, we plot a histogram and a kernel density estimate using a boundary kernel in figure 17.5."
1784,1,"['estimates', 'range', 'distribution function', 'function', 'sample', 'exponential distribution', 'estimate', 'dataset', 'kernel', 'data', 'exponential', 'parameter', 'model', 'kernel density estimate', 'empirical distribution function', 'distribution', 'estimated', 'law of large numbers']", Estimating features of the true distribution,seg_233,"both seem to corroborate the assumption of an exponential distribution. accepting this, we are left with estimating the parameter λ. because for the exponential distribution e[x ] = 1/λ, the law of large numbers suggests 1/x̄ as an estimate for λ. for our dataset x̄ = 656.88, which yields 1/x̄ = 0.0015. in figure 17.6 we compare the estimated exponential density (left) and distribution function (right) with the corresponding nonparametric estimates. note that the nonparametric estimates do not assume an exponential model for the data. but, if an exponential distribution were the right model, the kernel density estimate and empirical distribution function should resemble the estimated exponential density and distribution function. at first sight the fit seems reasonable, although near zero the data accumulate more than one might perhaps expect for a sample of size 135 from an exponential distribution, and the other way around at the other end of the data range. the question is whether this phenomenon can be attributed to chance or is caused by the fact that the exponential model is the wrong model. we will return to this type of question in chapter 25 (see also chapter 18)."
1785,1,['data'], Estimating features of the true distribution,seg_233,michelson data
1786,1,"['sample', 'sample mean', 'estimate', 'estimation', 'law of large numbers', 'case', 'data', 'distribution', 'expectation', 'mean']", Estimating features of the true distribution,seg_233,"consider the michelson data on the speed of light. in this case we are not particularly interested in estimation of the “true” distribution, but solely in the expectation of this distribution, which represents the speed of light. the law of large numbers suggests to estimate the expectation by the sample mean x̄, which equals 852.4."
1787,0,[], The linear regression model,seg_235,"recall the example about predicting janka hardness of wood from the density of the wood in section 15.5. the idea is, of course, that janka hardness is related to the density: the higher the density of the wood, the higher the value of janka hardness. this suggests a relationship of the type"
1788,0,[], The linear regression model,seg_235,hardness = g(density of timber)
1789,1,"['model', 'regression model', 'dataset', 'table', 'bivariate dataset', 'scatterplot', 'data', 'regression', 'function', 'bivariate']", The linear regression model,seg_235,"for some increasing function g. this is supported by the scatterplot of the data in figure 17.7. a closer look at the bivariate dataset in table 15.5 suggests that randomness is also involved. for instance, for the value 51.5 of the density, different corresponding values of janka hardness were observed. one way to model such a situation is by means of a regression model :"
1790,1,['random'], The linear regression model,seg_235,hardness = g(density of timber) + random fluctuation.
1791,1,"['function', 'scatterplot']", The linear regression model,seg_235,the important question now is what sort of function g fits well to the points in the scatterplot?
1792,1,['data'], The linear regression model,seg_235,"in general, this may be a difficult question to answer. we may have so little knowledge about the phenomenon under study, and the data points may be"
1793,1,"['scatterplot', 'data', 'random', 'function']", The linear regression model,seg_235,"scattered in such a way, that there is no reason to assume a specific type of function for g. however, for the janka hardness data it makes sense to assume that g is increasing, but this still leaves us with many possibilities. looking at the scatterplot, at first sight it does not seem unreasonable to assume that g is a straight line, i.e., janka hardness depends linearly on the density of timber. the fact that the points are not exactly on a straight line is then modeled by a random fluctuation with respect to the straight line:"
1794,1,['random'], The linear regression model,seg_235,hardness = α + β · (density of timber) + random fluctuation.
1795,1,"['simple linear regression', 'linear', 'model', 'regression model', 'regression', 'linear regression', 'linear regression model']", The linear regression model,seg_235,this is a loose description of a simple linear regression model. a more complete description is given below.
1796,1,"['simple linear regression', 'model', 'linear', 'random variables', 'regression model', 'dataset', 'variables', 'bivariate dataset', 'regression', 'linear regression', 'random', 'bivariate', 'linear regression model']", The linear regression model,seg_235,"simple linear regression model. in a simple linear regression model for a bivariate dataset (x1, y1), (x2, y2), . . . , (xn, yn), we assume that x1, x2, . . . , xn are nonrandom and that y1, y2, . . . , yn are realizations of random variables y1, y2, . . . , yn satisfying"
1797,1,"['random variables', 'independent', 'variables', 'independent random variables', 'random']", The linear regression model,seg_235,"where u1, . . . , un are independent random variables with e[ui] = 0 and var(ui) = σ2."
1798,1,"['dependent', 'measurements', 'random', 'independent and dependent variables', 'parameters', 'regression', 'regression line', 'response', 'random variables', 'independent', 'variables', 'intercept', 'dependent variables', 'variable', 'explanatory variable', 'explanatory', 'response variable', 'slope']", The linear regression model,seg_235,"the line y = α + βx is called the regression line. the parameters α and β represent the intercept and slope of the regression line. usually, the x-variable is called the explanatory variable and the y-variable is called the response variable. one also refers to x and y as independent and dependent variables. the random variables u1, u2, . . . , un are assumed to be independent when the different measurements do not influence each other. they are assumed to have"
1799,1,"['sample', 'variability', 'random sample', 'regression', 'independence', 'expectation', 'random', 'variance', 'regression line', 'distributions']", The linear regression model,seg_235,"expectation zero, because the random fluctuation is considered to be around the regression line y = α + βx. finally, because each random fluctuation is supposed to have the same amount of variability, we assume that all ui have the same variance. note that by the propagation of independence rule in section 9.4, independence of the ui implies independence of yi. however, y1, y2, . . . , yn do not form a random sample. indeed, the yi have different distributions because every yi has a different expectation"
1800,1,"['simple linear regression', 'linear', 'model', 'regression model', 'regression', 'linear regression', 'variance', 'linear regression model']", The linear regression model,seg_235,quick exercise 17.3 consider the simple linear regression model as defined earlier. compute the variance of yi.
1801,1,"['estimated', 'parameters', 'estimate', 'scatterplot', 'data']", The linear regression model,seg_235,the parameters α and β are unknown and our task will be to estimate them on the basis of the data. we will come back to this in chapter 22. in figure 17.8 the scatterplot for the janka hardness data is displayed with the estimated
1802,0,[], The linear regression model,seg_235,"taking a closer look at figure 17.8, you might wonder whether"
1803,1,"['simple linear regression', 'linear', 'model', 'regression', 'linear regression', 'multiple linear regression']", The linear regression model,seg_235,would be a more appropriate model. by trying to answer this question we enter the area of multiple linear regression. we will not pursue this topic; we restrict ourselves to simple linear regression.
1804,1,"['sample', 'random variables', 'independent', 'variables', 'random sample', 'independent random variables', 'random', 'variance']", Solutions to the quick exercises,seg_237,"17.1 because x1, x2 form a random sample, they are independent. using the rule about the variance of the sum of independent random variables, this means that var(x1 + x2) = var(x1) + var(x2) = 1 + 1 = 2."
1805,1,"['case', 'probability', 'random sample', 'random', 'sample', 'random variable', 'parameter', 'bernoulli distribution', 'bernoulli random variable', 'model', 'distribution', 'outcomes', 'bernoulli', 'variable', 'tails', 'realization']", Solutions to the quick exercises,seg_237,"17.2 the result of each toss of a coin can be modeled by a bernoulli random variable taking values 1 (heads) and 0 (tails). in the case when it is known that we are tossing a fair coin, heads and tails occur with equal probability. since it is reasonable to assume that the tosses do not influence each other, the outcomes of the ten tosses are modeled as the realization of a random sample x1, . . . , x10 from a bernoulli distribution with parameter p = 1/2. in this case the model distribution is completely specified and coincides with the “true” distribution: a ber(1"
1806,1,['distribution'], Solutions to the quick exercises,seg_237,2 ) distribution.
1807,1,"['sample', 'model', 'random', 'bernoulli distribution', 'case', 'distribution', 'bernoulli', 'parameter', 'random sample', 'outcomes', 'realization']", Solutions to the quick exercises,seg_237,"in the case when we are dealing with a possibly unfair coin, the outcomes of the ten tosses are still modeled as the realization of a random sample x1, . . . , x10 from a bernoulli distribution, but we cannot specify the value of the parameter p. the model distribution is a bernoulli distribution. the “true” distribution is a bernoulli distribution with one particular value for p, unknown to us."
1808,1,"['estimates', 'dataset', 'kernel', 'exponential', 'histograms', 'distributions', 'functions', 'normal distributions', 'kernel density estimates', 'empirical distribution functions', 'distribution', 'exponential distributions', 'normal']", Exercises,seg_239,"17.1 figure 17.9 displays several histograms, kernel density estimates, and empirical distribution functions. it is known that all figures correspond to datasets of size 200 that are generated from normal distributions n(0, 1), n(0, 9), and n(3, 1), and from exponential distributions exp(1) and exp(1/3). report for each figure from which distribution the dataset has been generated."
1809,1,"['dataset', 'distribution', 'boxplot', 'boxplots']", Exercises,seg_239,17.2 figure 17.10 displays several boxplots. it is known that all figures correspond to datasets of size 200 that are generated from the same five distributions as in exercise 17.1. report for each boxplot from which distribution the dataset has been generated.
1810,1,"['table', 'dataset']", Exercises,seg_239,"17.3 at a london underground station, the number of women was counted in each of 100 queues of length 10. in this way a dataset x1, x2, . . . , x100 was obtained, where xi denotes the observed number of women in the ith queue. the dataset is summarized in the following table and lists the number of queues with 0 women, 1 woman, 2 women, etc."
1811,1,['frequency'], Exercises,seg_239,count 0 1 2 3 4 5 6 7 8 9 10 frequency 1 3 4 23 25 19 18 5 1 1 0
1812,1,"['sample', 'model', 'random', 'dataset', 'random sample', 'statistical model', 'statistical', 'realization']", Exercises,seg_239,"in the statistical model for this dataset, we assume that the observed counts are a realization of a random sample x1, x2, . . . , x100."
1813,0,[], Exercises,seg_239,a. assume that people line up in such a way that a man or woman in a
1814,1,"['distribution', 'model', 'independent', 'probability']", Exercises,seg_239,"certain position is independent of the other positions, and that in each position one has a woman with equal probability. what is an appropriate choice for the model distribution?"
1815,1,"['model', 'table', 'estimate']", Exercises,seg_239,b. use the table to find an estimate for the parameter(s) of the model dis-
1816,0,[], Exercises,seg_239,tribution chosen in part a.
1817,1,"['table', 'data', 'dataset']", Exercises,seg_239,"17.4 during the second world war, london was hit by numerous flying bombs. the following data are from an area in south london of 36 square kilometers. the area was divided into 576 squares with sides of length 1/4 kilometer. for each of the 576 squares the number of hits was recorded. in this way we obtain a dataset x1, x2, . . . , x576, where xi denotes the number of hits in the ith square. the data are summarized in the following table which lists the number of squares with no hits, 1 hit, 2 hits, etc."
1818,1,"['poisson', 'case', 'data', 'distribution', 'random', 'poisson distribution']", Exercises,seg_239,an interesting question is whether london was hit in a completely random manner. in that case a poisson distribution should fit the data.
1819,1,"['sample', 'model', 'random', 'dataset', 'random sample', 'realization']", Exercises,seg_239,a. if we model the dataset as the realization of a random sample from a
1820,1,"['distribution', 'parameter', 'estimate']", Exercises,seg_239,"poisson distribution with parameter µ, then what would you choose as an estimate for µ?"
1821,1,"['poisson', 'distribution', 'poisson distribution']", Exercises,seg_239,b. check the fit with a poisson distribution by comparing some of the ob-
1822,1,"['poisson', 'estimated', 'probabilities', 'frequencies', 'relative frequencies', 'distribution', 'poisson distribution']", Exercises,seg_239,"served relative frequencies of 0’s, 1’s, 2’s, etc., with the corresponding probabilities for the poisson distribution with µ estimated as in part a."
1823,1,"['data', 'random variable', 'variable', 'tables', 'random', 'geometric']", Exercises,seg_239,"17.5 we return to the example concerning the number of menstrual cycles up to pregnancy, where the number of cycles was modeled by a geometric random variable (see section 4.4). the original data concerned 100 smoking and 486 nonsmoking women. for 7 smokers and 12 nonsmokers, the exact number of cycles up to pregnancy was unknown. in the following tables we only"
1824,1,['dataset'], Exercises,seg_239,"incorporated the 93 smokers and 474 nonsmokers, for which the exact number of cycles was observed. another analysis, based on the complete dataset, is done in section 21.1."
1825,1,['dataset'], Exercises,seg_239,"a. consider the dataset x1, x2, . . . , x93 corresponding to the smoking women,"
1826,1,"['data', 'table']", Exercises,seg_239,where xi denotes the number of cycles for the ith smoking woman. the data are summarized in the following table.
1827,1,['frequency'], Exercises,seg_239,cycles 1 2 3 4 5 6 7 8 9 10 11 12 frequency 29 16 17 4 3 9 4 5 1 1 1 3
1828,1,"['sample', 'model', 'random', 'estimate', 'dataset', 'geometric distribution', 'table', 'distribution', 'parameter', 'random sample', 'geometric', 'realization']", Exercises,seg_239,"the table lists the number of women that had to wait 1 cycle, 2 cycles, etc. if we model the dataset as the realization of a random sample from a geometric distribution with parameter p, then what would you choose as an estimate for p?"
1829,1,"['parameter', 'estimate']", Exercises,seg_239,"b. also estimate the parameter p for the 474 nonsmoking women, which"
1830,1,"['sample', 'random', 'dataset', 'geometric distribution', 'distribution', 'random sample', 'geometric', 'realization']", Exercises,seg_239,"is also modeled as the realization of a random sample from a geometric distribution. the dataset y1, y2, . . . , y474, where yj denotes the number of cycles for the jth nonsmoking woman, is summarized here:"
1831,1,['frequency'], Exercises,seg_239,cycles 1 2 3 4 5 6 7 8 9 10 11 12 frequency 198 107 55 38 18 22 7 9 5 3 6 6
1832,1,"['estimates', 'probability']", Exercises,seg_239,c. compare the estimates of the probability of becoming pregnant in three
1833,0,[], Exercises,seg_239,or fewer cycles for smoking and nonsmoking women.
1834,1,"['sample', 'histogram', 'random sample', 'data', 'distribution', 'normal', 'random', 'realization', 'normal distribution']", Exercises,seg_239,"17.6 recall exercise 15.1 about the chest circumference of 5732 scottish soldiers, where we constructed the histogram displayed in figure 17.11. the histogram suggests modeling the data as the realization of a random sample from a normal distribution."
1835,1,[], Exercises,seg_239,a. suppose that for the dataset∑xi = 228377.2 and∑x2i = 9124064. what
1836,1,"['parameters', 'estimates', 'distribution']", Exercises,seg_239,"would you choose as estimates for the parameters µ and σ of the n(µ, σ2) distribution? hint: you may want to use the relation from exercise 16.15."
1837,1,"['probability', 'estimate']", Exercises,seg_239,b. give an estimate for the probability that a scottish soldier has a chest
1838,0,[], Exercises,seg_239,circumference between 38.5 and 42.5 inches.
1839,1,"['poisson', 'rate', 'poisson process', 'histogram', 'distribution function', 'empirical distribution function', 'intervals', 'distribution', 'probability', 'function', 'process']", Exercises,seg_239,17.7 recall exercise 15.3 about time intervals between successive coal mine disasters. let us assume that the rate at which the disasters occur is constant over time and that on a single day a disaster takes place with small probability independently of what happens on other days. according to chapter 12 this suggests modeling the series of disasters with a poisson process. figure 17.12 displays a histogram and empirical distribution function of the observed time intervals.
1840,1,"['model', 'dataset', 'intervals', 'statistical model', 'statistical']", Exercises,seg_239,a. in the statistical model for this dataset we model the 190 time intervals
1841,1,"['sample', 'model', 'random', 'distribution', 'random sample', 'realization']", Exercises,seg_239,as the realization of a random sample. what would you choose for the model distribution?
1842,1,"['intervals', 'estimate']", Exercises,seg_239,b. the sum of the observed time intervals is 40 549 days. give an estimate
1843,1,['distribution'], Exercises,seg_239,for the parameter(s) of the distribution chosen in part a.
1844,1,"['failure', 'data']", Exercises,seg_239,17.8 the following data represent the number of revolutions to failure (in millions) of 22 deep-groove ball-bearings.
1845,1,"['sample', 'weibull', 'dataset', 'distribution function', 'random sample', 'distribution', 'random', 'function', 'weibull distribution', 'realization']", Exercises,seg_239,"lieblein and zelen propose modeling the dataset as a realization of a random sample from a weibull distribution, which has distribution function"
1846,1,"['distribution', 'random variable', 'variable', 'random', 'weibull distribution', 'weibull']", Exercises,seg_239,a. suppose that x is a random variable with a weibull distribution. check
1847,1,"['exponential distribution', 'distribution', 'random variable', 'variable', 'exponential', 'parameter', 'random']", Exercises,seg_239,that the random variable y = xα has an exponential distribution with parameter λα and conclude that e[xα] = 1/λα.
1848,1,"['data', 'table']", Exercises,seg_239,b. use part a to explain how one can use the data in the table to find
1849,1,"['estimated', 'parameter', 'estimate']", Exercises,seg_239,"an estimate for the parameter λ, if it is given that the parameter α is estimated by 2.102."
1850,1,"['table', 'scatterplot', 'data', 'estimate']", Exercises,seg_239,"17.9 the volume (i.e., the effective wood production in cubic meters), height (in meters), and diameter (in meters) (measured at 1.37 meter above the ground) are recorded for 31 black cherry trees in the allegheny national forest in pennsylvania. the data are listed in table 17.3. they were collected to find an estimate for the volume of a tree (and therefore for the timber yield), given its height and diameter. for each tree the volume y and the value of x = d2h are recorded, where d and h are the diameter and height of the tree. the resulting points (x1, y1), . . . , (x31, y31) are displayed in the scatterplot in figure 17.13."
1851,1,"['linear', 'model', 'regression model', 'data', 'regression', 'intercept', 'linear regression', 'linear regression model']", Exercises,seg_239,we model the data by the following linear regression model (without intercept)
1852,1,['linear'], Exercises,seg_239,a. what physical reasons justify the linear relationship between y and d2h?
1853,0,[], Exercises,seg_239,hint: how does the volume of a cylinder relate to its diameter and height?
1854,1,"['slope', 'estimate']", Exercises,seg_239,b. we want to find an estimate for the slope β of the line y = βx. two
1855,1,"['average', 'slope']", Exercises,seg_239,"natural candidates are the average slope z̄n, where zi = yi/xi, and the"
1856,1,[], Exercises,seg_239,slope of the averages ȳ/x̄. in chapter 22 we will encounter the so-called
1857,1,['estimate'], Exercises,seg_239,least squares estimate: n
1858,1,"['estimates', 'table', 'data']", Exercises,seg_239,"compute all three estimates for the data in table 17.3. you need at least 5 digits accuracy, and you may use that ∑ xi = 87.456, ∑ yi = 26.486, ∑ yi/xi = 9.369, ∑ xiyi = 95.498, and ∑x2i = 314.644."
1859,1,"['continuous', 'median', 'distribution function', 'distribution', 'random variable', 'variable', 'random', 'function']", Exercises,seg_239,17.10 let x be a random variable with (continuous) distribution function f . let m = q0.5 = f inv(0.5) be the median of f and define the random variable
1860,1,"['distribution', 'function', 'distribution function']", Exercises,seg_239,"a. show that y has distribution function g, defined by"
1861,1,['median'], Exercises,seg_239,b. the mad of f is the median of g. show that if the density f correspond-
1862,1,"['symmetric', 'median']", Exercises,seg_239,"ing to f is symmetric around its median m, then"
1863,1,['distribution'], Exercises,seg_239,"c. use b to conclude that the mad of an n(µ, σ2) distribution is equal to"
1864,1,"['standard normal', 'distribution function', 'distribution', 'normal', 'standard', 'function', 'standard normal distribution', 'normal distribution']", Exercises,seg_239,"σφinv(3/4), where φ is the distribution function of a standard normal distribution. recall that the distribution function f of an n(µ, σ2) can"
1865,1,['distribution'], Exercises,seg_239,"you might check that, as stated in section 17.2, the mad of the n(5, 4) distribution is equal to 2φinv(3/4) = 1.3490."
1866,1,['distribution'], Exercises,seg_239,17.11 in this exercise we compute the mad of the exp(λ) distribution.
1867,1,"['distribution', 'median']", Exercises,seg_239,"a. let x have an exp(λ) distribution, with median m = (ln 2)/λ. show that"
1868,1,"['distribution', 'function', 'distribution function']", Exercises,seg_239,y = |x − m| has distribution function
1869,1,['distribution'], Exercises,seg_239,b. argue that the mad of the exp(λ) distribution is a solution of the equa-
1870,1,['distribution'], Exercises,seg_239,c. compute the mad of the exp(λ) distribution.
1871,1,"['distribution function', 'statistics', 'statistic', 'sample statistic', 'sample statistics', 'probability', 'function', 'sample', 'sample mean', 'estimate', 'simulation', 'approximation', 'mean', 'statistical', 'limit', 'sample size', 'model', 'distribution', 'expectation', 'method', 'normal']", The bootstrap,seg_241,"in the forthcoming chapters we will develop statistical methods to infer knowledge about the model distribution and encounter several sample statistics to do this. in the previous chapter we have seen examples of sample statistics that can be used to estimate different model features, for instance, the empirical distribution function to estimate the model distribution function f , and the sample mean to estimate the expectation µ corresponding to f . one of the things we would like to know is how close a sample statistic is to the model feature it is supposed to estimate. for instance, what is the probability that the sample mean and µ differ more than a given tolerance ε? for this we need to know the distribution of x̄n − µ. more generally, it is important to know how a sample statistic is distributed in relation to the corresponding model feature. for the distribution of the sample mean we saw a normal limit approximation in chapter 14. in this chapter we discuss a simulation procedure that approximates the distribution of the sample mean for finite sample size. moreover, the method is more generally applicable to sample statistics other than the sample mean."
1872,1,"['distribution function', 'random sample', 'random', 'function', 'sample', 'sample mean', 'estimate', 'dataset', 'data', 'random variable', 'mean', 'distribution', 'expectation', 'variable', 'realization']", The bootstrap principle,seg_243,"consider the old faithful data introduced in chapter 15, which we modeled as the realization of a random sample of size n = 272 from some distribution function f . the sample mean x̄n of the observed durations equals 209.3. what does this say about the expectation µ of f? as we saw in chapter 17, the value 209.3 is a natural estimate for µ, but to conclude that µ is equal to 209.3 is unwise. the reason is that, if we would observe a new dataset of durations, we will obtain a different sample mean as an estimate for µ. this should not come as a surprise. since the dataset x1, x2, . . . , xn is just one possible realization of the random sample x1, x2, . . . , xn, the observed sample mean is just one possible realization of the random variable"
1873,1,"['sample', 'sample mean', 'dataset', 'random sample', 'variation', 'distribution', 'random variable', 'probability distribution', 'variable', 'mean', 'probability', 'random', 'vary', 'realization']", The bootstrap principle,seg_243,"a new dataset is another realization of the random sample, and the corresponding sample mean is another realization of the random variable x̄n. hence, to infer something about µ, one should take into account how realizations of x̄n vary. this variation is described by the probability distribution of x̄n."
1874,1,"['distribution function', 'probability', 'random sample', 'random', 'function', 'sample', 'sample mean', 'estimate', 'bootstrap', 'dataset', 'random variable', 'mean', 'distribution', 'variable', 'probability distribution']", The bootstrap principle,seg_243,"in principle1 it is possible to determine the distribution function of x̄n from the distribution function f of the random sample x1, x2, . . . , xn. however, f is unknown. nevertheless, in chapter 17 we saw that the observed dataset reflects most features of the “true” probability distribution. hence the natural thing to do is to compute an estimate f̂ for the distribution function f and then to consider a random sample from f̂ and the corresponding sample mean as substitutes for the random sample x1, x2, . . . , xn from f and the random variable x̄n. a random sample from f̂ is called a bootstrap random sample, or briefly bootstrap sample, and is denoted by"
1875,1,"['sample', 'sample mean', 'random sample', 'variable', 'random variable', 'mean', 'bootstrapped', 'random', 'average']", The bootstrap principle,seg_243,"to distinguish it from the random sample x1, x2, . . . , xn from the “true” f . the corresponding average is called the bootstrapped sample mean, and this random variable is denoted by"
1876,1,"['distribution', 'random variable', 'variable', 'random']", The bootstrap principle,seg_243,to distinguish it from the random variable x̄n. the idea is now to use the distribution of x̄n
1877,1,['distribution'], The bootstrap principle,seg_243,∗ to approximate the distribution of x̄n.
1878,1,"['sample', 'sample mean', 'bootstrap', 'distribution', 'probability distribution', 'statistic', 'sample statistic', 'mean', 'probability', 'bootstrapped']", The bootstrap principle,seg_243,"the preceding procedure is called the bootstrap principle for the sample mean. clearly, it can be applied to any sample statistic h(x1, x2, . . . , xn) by approximating its probability distribution by that of the corresponding bootstrapped sample statistic h(x1∗, x2∗, . . . , xn"
1879,1,"['sample', 'estimate', 'dataset', 'distribution function', 'random sample', 'distribution', 'probability', 'random', 'function']", The bootstrap principle,seg_243,"bootstrap principle. use the dataset x1, x2, . . . , xn to compute an estimate f̂ for the “true” distribution function f . replace the random sample x1, x2, . . . , xn from f by a random sample x1∗, x2∗, . . . , xn ∗ from f̂ , and approximate the probability distribution of h(x1, x2, . . . , xn) by that of h(x1∗, x2∗, . . . , xn"
1880,1,"['sample', 'sample mean', 'distribution', 'mean']", The bootstrap principle,seg_243,"returning to the sample mean, the first question that comes to mind is, of course, how well does the distribution of x̄n"
1881,1,['distribution'], The bootstrap principle,seg_243,∗ approximate the distribution
1882,1,"['sample', 'distribution', 'statistic', 'sample statistic', 'bootstrapped']", The bootstrap principle,seg_243,"of x̄n? or more generally, how well does the distribution of a bootstrapped sample statistic h(x1∗, x2∗, . . . , xn"
1883,1,['distribution'], The bootstrap principle,seg_243,∗) approximate the distribution of the sam-
1884,1,"['sample', 'sample mean', 'bootstrap', 'approximation', 'distribution', 'statistic', 'mean']", The bootstrap principle,seg_243,"ple statistic of interest h(x1, x2, . . . , xn)? applied in such a straightforward manner, the bootstrap approximation for the distribution of x̄n by that of x̄n ∗ may not be so good (see remark 18.1). the bootstrap approximation will improve if we approximate the distribution of the centered sample mean:"
1885,1,"['random variable', 'variable', 'expectation', 'bootstrapped', 'random']", The bootstrap principle,seg_243,where µ is the expectation corresponding to f . the bootstrapped version would be the random variable
1886,1,"['sample median', 'sample', 'bootstrap', 'median', 'distribution', 'statistic', 'expectation', 'sample statistic']", The bootstrap principle,seg_243,where µ∗ is the expectation corresponding to f̂ . often the bootstrap approximation of the distribution of a sample statistic will improve if we somehow normalize the sample statistic by relating it to a corresponding feature of the “true” distribution. an example is the centered sample median
1887,1,"['sample', 'median', 'sample variance', 'variance']", The bootstrap principle,seg_243,where we subtract the median f inv(0.5) of f . another example is the normalized sample variance
1888,1,['variance'], The bootstrap principle,seg_243,where we divide by the variance σ2 of f .
1889,1,"['distribution', 'bootstrap']", The bootstrap principle,seg_243,"quick exercise 18.1 describe how the bootstrap principle should be applied to approximate the distribution of med(x1, x2, . . . , xn) − f inv(0.5)."
1890,1,"['sample', 'model', 'random', 'bootstrap', 'estimate', 'dataset', 'data', 'distribution', 'parameter', 'random sample', 'realization']", The bootstrap principle,seg_243,"the question that remains is what to take as an estimate f̂ for f . this will depend on how well f can be specified. for the old faithful data we cannot say anything about the type of distribution. however, for the software data it seems reasonable to model the dataset as a realization of a random sample from an exp(λ) distribution and then we only have to estimate the parameter λ. different assumptions about f give rise to different bootstrap procedures. we will discuss two of them in the next sections."
1891,1,"['sample', 'estimate', 'dataset', 'distribution function', 'random sample', 'empirical distribution function', 'distribution', 'random', 'function', 'realization']", The empirical bootstrap,seg_245,"suppose we consider our dataset x1, x2, . . . , xn as a realization of a random sample from a distribution function f . when we cannot make any assumptions about the type of f , we can always estimate f by the empirical distribution function of the dataset:"
1892,1,"['sample', 'sample mean', 'estimate', 'bootstrap', 'distribution function', 'random sample', 'empirical distribution function', 'distribution', 'empirical bootstrap', 'mean', 'random', 'function']", The empirical bootstrap,seg_245,"since we estimate f by the empirical distribution function, the corresponding bootstrap principle is called the empirical bootstrap. applying this principle to the centered sample mean, the random sample x1, x2, . . . , xn from f is replaced by a bootstrap random sample x1∗, x2∗, . . . , xn"
1893,1,"['sample', 'sample mean', 'bootstrap', 'approximation', 'distribution', 'empirical bootstrap', 'expectation', 'mean']", The empirical bootstrap,seg_245,"the expectation corresponding to fn. the question is, of course, how good this approximation is. a mathematical theorem tells us that the empirical bootstrap works for the centered sample mean, i.e., the distribution of x̄n−µ is well approximated by that of x̄n"
1894,1,"['sample', 'normalized', 'bootstrap', 'statistics', 'empirical bootstrap', 'sample statistics']", The empirical bootstrap,seg_245,"∗−µ∗ (see remark 18.2). on the other hand, there are (normalized) sample statistics for which the empirical bootstrap fails,"
1895,1,"['sample', 'random', 'distribution', 'random sample']", The empirical bootstrap,seg_245,"based on a random sample x1, x2, . . . , xn from a u(0, θ) distribution (see exercise 18.12)."
